class	vtable_va	slot	func_va
CSpecialAbilitiesGhostSwordDef	012344d4	20	00457a09
CSpecialAbilitiesGhostSwordDef	012344d4	18	00457a0d
CSpecialAbilitiesGhostSwordDef	012344d4	0	00457a67
CSpecialAbilitiesTurncoatSpellDef	0123453c	20	00457ac4
CSpecialAbilitiesTurncoatSpellDef	0123453c	0	00457ac8
CSpecialAbilitiesFireballSpellDef	012345a4	20	00457b52
CSpecialAbilitiesFireballSpellDef	012345a4	0	00457b56
CSpecialAbilitiesLightningSpellDef	0123460c	20	00457c7e
CSpecialAbilitiesLightningSpellDef	0123460c	0	00457c84
CSpecialAbilitiesSummonSpellDef	01234674	20	00457de3
CSpecialAbilitiesSummonSpellDef	01234674	0	00457de7
CSpecialAbilitiesBurntEffectDef	012346dc	20	00457e57
CSpecialAbilitiesBurntEffectDef	012346dc	0	00457e5b
CSpecialAbilitiesElectrocutedEffectDef	01234744	20	00457eb6
CSpecialAbilitiesElectrocutedEffectDef	01234744	0	00457eba
CSpecialAbilitiesDrunkennessDef	012347ac	20	00457f0f
CSpecialAbilitiesDrunkennessDef	012347ac	18	00457f13
CSpecialAbilitiesDrunkennessDef	012347ac	0	00457f57
CSpecialAbilitiesThunderLightningStormDef	01234814	20	00457f8d
CSpecialAbilitiesThunderLightningStormDef	01234814	18	00457f91
CSpecialAbilitiesThunderLightningStormDef	01234814	0	00458017
CSpecialAbilitiesDivineWrathDef	0123487c	20	004580ef
CSpecialAbilitiesDivineWrathDef	0123487c	0	004580f5
CSpecialAbilitiesUnholyPowerDef	012348e4	20	004582b4
CSpecialAbilitiesUnholyPowerDef	012348e4	0	004582ba
CSpecialAbilitiesCreatureTintDef	0123494c	20	004583da
CSpecialAbilitiesCreatureTintDef	0123494c	0	004583de
CSoundDef	012349b4	20	00458454
CSoundDef	012349b4	0	0045845a
CAttackPatternDef	01234a1c	20	004584e4
CAttackPatternDef	01234a1c	0	004584e8
CObjectFamilyDef	01234a84	20	0045853a
CObjectFamilyDef	01234a84	0	0045853e
CArmourDef	01234aec	20	0045859d
CArmourDef	01234aec	0	004585a1
CHitLocationDef	01234b54	20	004585fa
CHitLocationDef	01234b54	18	004585fe
CHitLocationDef	01234b54	0	0045887f
CCombatSequenceDef	01234bbc	20	004588c2
CCombatSequenceDef	01234bbc	0	004588c6
CLightningDef	01234c24	20	0045890d
CLightningDef	01234c24	18	00458911
CLightningDef	01234c24	0	0045896b
CGlobalDef	01234c8c	20	00458a2d
CGlobalDef	01234c8c	0	00458a33
CHeroCombatDef	01234cf4	20	00458b7b
CHeroCombatDef	01234cf4	0	00458b81
CMeleeCombatAbilityDef	01234d5c	20	00458c46
CMeleeCombatAbilityDef	01234d5c	0	00458c4a
CMeleeCombatKnockdownEffects	01234dc4	20	00458c99
CMeleeCombatKnockdownEffects	01234dc4	18	00458c9d
CMeleeCombatKnockdownEffects	01234dc4	0	00458d23
CThingShotDef	01234e2c	20	00458d69
CThingShotDef	01234e2c	18	00458d6f
CThingShotDef	01234e2c	0	004590e6
CThingObjectDef	01234e94	20	00459129
CThingObjectDef	01234e94	18	0045912f
CThingObjectDef	01234e94	0	004592ec
CThingBuildingDef	01233144	0	00459321
CCreatureAbilityDef	01234f24	20	0045934f
CCreatureAbilityDef	01234f24	18	00459353
CCreatureAbilityDef	01234f24	0	00459407
CThingHolySiteDef	012331fc	0	0045943c
CThingMarkerDef	01233264	0	00459471
CThingSwitchDef	012332cc	0	004594b1
CThingVillageDef	01233334	0	004594e6
CThingPhysicalSwitchDef	0123339c	0	0045951b
CThingGroupDef	01234f8c	20	00459549
CThingGroupDef	01234f8c	18	0045954d
CThingGroupDef	01234f8c	0	00459550
CPlayerDef	01234ff4	20	0045957e
CPlayerDef	01234ff4	18	00459582
CPlayerDef	01234ff4	0	004595e3
CPlayerMovementDef	0123505c	20	00459611
CPlayerMovementDef	0123505c	18	00459615
CPlayerMovementDef	0123505c	0	004596d2
CSimBuildingDef	012350c4	20	00459700
CSimBuildingDef	012350c4	18	00459704
CSimBuildingDef	012350c4	0	00459732
CEngineThemeGroupDef	0123512c	20	00459760
CEngineThemeGroupDef	0123512c	18	00459764
CEngineThemeGroupDef	0123512c	0	00459767
CEngineThemeDef	01235194	20	00459795
CEngineThemeDef	01235194	18	0045979b
CEngineThemeDef	01235194	0	00459a53
CBrainDef	0123520c	20	00459a9e
CBrainDef	0123520c	0	00459aa2
CPlayerInventoryDef	01235274	20	00459b53
CPlayerInventoryDef	01235274	0	00459b57
CPlayerGuiDef	012352dc	20	00459e24
CPlayerGuiDef	012352dc	0	00459e2a
NUISystem::CUILocaleGraphicsDef	01235344	20	0045a113
NUISystem::CUILocaleGraphicsDef	01235344	0	0045a117
CInventoryDef	01233404	19	0045a154
CInventoryCategoryDef	0123346c	19	0045bd3d
CMessageEventDef	012334d4	19	0045bdb1
CEnvironmentDef	012335a4	19	0045be26
CMaterialDef	012336dc	19	0045c10d
CCombatTypeDef	01233744	19	0045c2e3
CSimVoicesDef	012337bc	0	0045c523
CSoundThemeDef	01233824	19	0045c549
CThingNoiseDef	0123388c	0	0045c5da
CCreatureGenerationFamilyDef	0123390c	19	0045c60f
CSpecialEffectsDef	0123300c	19	0045c77f
CSpecialEffectsDef	0123300c	18	0045c8c3
CHeroAbilityDef	01233974	19	0045cb17
CAppearanceModifierDef	012330dc	19	0045cbff
CEntitySoundDef	01233a44	0	0045ce06
CRegionDef	01233aac	19	0045ce43
CRegionDef	01233aac	0	0045d2d1
CFactionDef	01233b14	19	0045d2f7
CCameraModeDef	01233b7c	19	0045d33f
CCameraManagerDef	01233be4	19	0045d500
CCameraManagerSetDef	01233c4c	19	0045d578
CHeroPostcardGeneratorDef	01233cb4	19	0045d5ce
CExpressionDef	01233d1c	19	0045d637
CTargetingDef	01232d84	19	0045d724
CTargetingDef	01232d84	18	0045d923
COpinionReactionMaskDef	01233d84	19	0045dd00
COpinionReactionMaskDef	01233d84	18	0045de67
COpinionDeedMaskDef	01233dec	19	0045e182
COpinionDeedMaskDef	01233dec	18	0045e2e9
CCombatDialogueDef	01233ebc	19	0045e555
CVillagerInteractionsDef	01233f24	19	0045e620
COpinionPersonalityDef	01233f8c	19	0045e65b
COpinionPersonalityDef	01233f8c	18	0045e7cf
COpinionSourceDef	01233ff4	19	0045ee96
COpinionSourceDef	01233ff4	18	0045f178
CSpecialAbilitiesAssassinRushDef	0123405c	19	0045f585
CSpecialAbilitiesBattleChargeDef	012340c4	19	0045f630
CSpecialAbilitiesMultiStrikeDef	0123412c	19	0045f711
CSpecialAbilitiesMultiArrowDef	01234194	19	0045f7c2
CSpecialAbilitiesBerserkDef	012341fc	19	0045f84f
CSpecialAbilitiesBulletTimeDef	01234264	19	0045fabc
CSpecialAbilitiesForcePushDef	012342cc	19	0045fd4e
CSpecialAbilitiesEnflameDef	01234334	19	0045fe26
CSpecialAbilitiesPhysicalShieldDef	0123439c	19	0045fede
NUISystem::CRedefinerList	0124a994	150	00460045
CSpecialAbilitiesDrainLifeDef	01234404	19	004600c6
CSpecialAbilitiesHealLifeDef	0123446c	19	0046012c
CSpecialAbilitiesGhostSwordDef	012344d4	19	00460180
CSpecialAbilitiesTurncoatSpellDef	0123453c	19	004601e5
CSpecialAbilitiesFireballSpellDef	012345a4	19	00460251
CSpecialAbilitiesLightningSpellDef	0123460c	19	0046029f
CSpecialAbilitiesSummonSpellDef	01234674	19	00460452
CSpecialAbilitiesBurntEffectDef	012346dc	19	004604ca
CSpecialAbilitiesElectrocutedEffectDef	01234744	19	00460518
CSpecialAbilitiesDrunkennessDef	012347ac	19	00460584
CSpecialAbilitiesThunderLightningStormDef	01234814	19	004605e0
CSpecialAbilitiesDivineWrathDef	0123487c	19	00460652
CSpecialAbilitiesUnholyPowerDef	012348e4	19	004608c1
CSpecialAbilitiesCreatureTintDef	0123494c	19	00460a14
CSoundDef	012349b4	19	00460a5c
CAttackPatternDef	01234a1c	19	004611a1
CObjectFamilyDef	01234a84	19	004611d6
CArmourDef	01234aec	19	0046133f
CArmourDef	01234aec	18	004615fb
CHitLocationDef	01234b54	19	00461ac8
CCombatAbilityBlockLightWeaponAttackDef	01232ed4	19	00461b98
CCombatAbilityBlockHeavyWeaponAttackDef	01232f3c	19	00461d0d
CCombatAbilityBlockProjectileWeaponAttackDef	01232fa4	19	00461d2c
CCombatSequenceDef	01234bbc	19	00461d4b
CLightningDef	01234c24	19	00461ed3
CHeroCombatDef	01234cf4	19	00461f77
CMeleeCombatAbilityDef	01234d5c	19	0046244c
CMeleeCombatKnockdownEffects	01234dc4	19	004625f8
CThingShotDef	01234e2c	19	00462678
CCreatureAbilityDef	01234f24	19	0046280e
CThingGroupDef	01234f8c	19	0046284b
CPlayerDef	01234ff4	19	00462888
CPlayerMovementDef	0123505c	19	004628cb
CSimBuildingDef	012350c4	19	00462969
CEngineThemeGroupDef	0123512c	19	004629b9
CEngineThemeDef	01235194	19	004629f6
CBrainDef	0123520c	19	00462b10
CPlayerInventoryDef	01235274	19	00462e28
NUISystem::CUILocaleGraphicsDef	01235344	19	00462fac
CSimVoicesDef	012337bc	19	0046311f
CSoundThemeDef	01233824	18	0046329e
CThingNoiseDef	0123388c	19	00463923
CEntitySoundDef	01233a44	19	00463b9d
CCombatAbilityBlockUnarmedAttackDef	01232e6c	19	00463bdb
CMeleeCombatAbilityDef	01234d5c	18	00463bff
CThingObjectDef	01234e94	19	004642f5
CThingBuildingDef	01233144	19	004643ca
CThingHolySiteDef	012331fc	19	00464498
CThingMarkerDef	01233264	19	004644c0
CThingSwitchDef	012332cc	19	004644fa
CThingVillageDef	01233334	19	00464513
CThingPhysicalSwitchDef	0123339c	19	00464531
NUISystem::CUILocaleGraphicsDef	01235344	18	0046457d
CSimVoicesDef	012337bc	18	00464b8a
CSpecialAbilitiesAssassinRushDef	0123405c	18	00464be9
CSpecialAbilitiesBulletTimeDef	01234264	18	00464db5
CSpecialAbilitiesForcePushDef	012342cc	18	00465163
CSpecialAbilitiesEnflameDef	01234334	18	00465258
CSpecialAbilitiesPhysicalShieldDef	0123439c	18	00465390
CSpecialAbilitiesHealLifeDef	0123446c	18	00465634
CSpecialAbilitiesTurncoatSpellDef	0123453c	18	00465662
CSpecialAbilitiesFireballSpellDef	012345a4	18	004656a6
CSpecialAbilitiesDivineWrathDef	0123487c	18	004656df
CSpecialAbilitiesUnholyPowerDef	012348e4	18	00465b41
CCombatAbilityBlockDefBase	01232e04	18	00465c54
CGlobalDef	01234c8c	19	00465eae
NSpeechGainManager::CDialogueLayerDef	0123543c	20	00466426
NSpeechGainManager::CDialogueLayerDef	0123543c	0	0046642a
CIVCountedPointeeBase	012354d0	0	004664e0
CResource	012354a4	0	004664ff
NSpeechGainManager::CDialogueLayerDef	0123543c	18	0046651b
NSpeechGainManager::CDialogueLayerDef	0123543c	19	0046656a
CHeroCombatDef	01234cf4	18	004665b6
CBrainDef	0123520c	18	00466b37
CPlayerInventoryDef	01235274	18	00467553
CInventoryDef	01233404	18	004678e2
CMaterialDef	012336dc	18	0046923d
CCreatureGenerationFamilyDef	0123390c	18	004696c1
CHeroAbilityDef	01233974	18	00469ab3
CTextureReplacementDef	01233074	18	00469c2e
CCameraManagerDef	01233be4	18	0046a0b0
CAppearanceDef	012354dc	20	0046a174
CSpecialAbilitiesBattleChargeDef	012340c4	18	0046a178
CSpecialAbilitiesMultiArrowDef	01234194	18	0046a260
CSpecialAbilitiesBerserkDef	012341fc	18	0046a2fc
CSpecialAbilitiesLightningSpellDef	0123460c	18	0046a568
CSpecialAbilitiesSummonSpellDef	01234674	18	0046a6dd
CSpecialAbilitiesBurntEffectDef	012346dc	18	0046a742
CSpecialAbilitiesElectrocutedEffectDef	01234744	18	0046a77b
CSpecialAbilitiesCreatureTintDef	0123494c	18	0046a7e0
CVillagePeopleDef	01232c4c	18	0046a80e
CSoundDef	012349b4	18	0046a9ce
CAttackPatternDef	01234a1c	18	0046c284
CObjectFamilyDef	01234a84	18	0046c294
CHitLocationsDef	01232cb4	18	0046c6e0
CCombatSequenceDef	01234bbc	18	0046c6f0
CAppearanceDef	012354dc	0	0046cdfc
CPlayerGuiDef	012352dc	19	0046ce28
CQuickAccessItemButtonGuiDef	012360a4	20	0046ee66
CQuickAccessItemButtonGuiDef	012360a4	18	0046ee6a
CQuickAccessItemButtonGuiDef	012360a4	0	0046ef6b
CQuickAccessItemButtonGuiDef	012360a4	19	0046ef87
CAbilityButtonGuiDef	0123610c	20	0046f1ff
CAbilityButtonGuiDef	0123610c	18	0046f203
CAbilityButtonGuiDef	0123610c	0	0046f483
CAbilityButtonGuiDef	0123610c	19	0046f49f
CSkyDef	0123353c	19	0046f4eb
CLensFlareElementDef	01236174	20	0046f723
CLensFlareElementDef	01236174	18	0046f727
CLensFlareElementDef	01236174	0	0046f760
CLensFlareElementDef	01236174	19	0046f77c
CCombatTypeDef	01233744	18	0046f7c8
CAppearanceModifierDef	012330dc	18	0046fc51
NUISystem::CRedefinerList	0124a994	144	0047005f
CEntitySoundDef	01233a44	18	004702c8
CRegionDef	01233aac	18	004715ab
CFactionDef	01233b14	18	004717a1
CAppearanceDef	012354dc	19	004717c2
COpinionDeedEffectsDef	01233e54	19	00471a72
COpinionDeedReactionDef	012361dc	20	00471f93
COpinionDeedReactionDef	012361dc	0	0047200d
COpinionDeedReactionDef	012361dc	19	00472046
COpinionDeedReactionDef	012361dc	18	00472095
CSpecialAbilitiesMultiStrikeDef	0123412c	18	00472415
CSpecialAbilitiesDrainLifeDef	01234404	18	004724c2
CGlobalDef	01234c8c	18	00472506
CEnvironmentThemeDaySetDef	0123360c	19	00472e7e
CEnvironmentThemeDef	01236244	20	004732da
CEnvironmentThemeDef	01236244	18	004732e0
CEnvironmentThemeDef	01236244	0	00473496
CEnvironmentThemeDef	01236244	19	004734b2
CAppearanceDef	012354dc	18	00473504
CPlayerGuiDef	012352dc	18	004736c4
CSkyDef	0123353c	18	0047691e
CEnvironmentThemeDaySetDef	0123360c	18	00476dc3
CEngineLocalDetailGeneratorDef	01233674	19	00477288
CEngineLocalDetailLayerDef	012362e4	20	00477424
CEngineLocalDetailLayerDef	012362e4	0	00477460
CEngineLocalDetailObjectDef	0123634c	20	00477698
CEngineLocalDetailObjectDef	0123634c	18	0047769e
CEngineLocalDetailObjectDef	0123634c	0	00477943
CEngineLocalDetailObjectDef	0123634c	19	0047795f
CEngineLocalDetailLayerDef	012362e4	19	00477c65
CEngineLocalDetailLayerDef	012362e4	18	00477cb1
CHeroStatsDef	012339dc	19	0047812d
CAppearanceModifierScalingDef	01236434	20	004784e0
CAppearanceModifierScalingDef	01236434	18	004784e4
CAppearanceModifierScalingDef	01236434	0	00478512
CAppearanceModifierScalingDef	01236434	19	0047852e
CAbilityTrackDef	0123649c	20	00478702
CAbilityTrackDef	0123649c	0	00478706
CAbilityTrackLevelDef	01236504	20	00478823
CAbilityTrackLevelDef	01236504	18	00478827
CAbilityTrackLevelDef	01236504	0	00478855
CAbilityTrackLevelDef	01236504	19	00478871
CAbilityTrackDef	0123649c	19	00478a68
CAbilityTrackDef	0123649c	18	00478ab7
COpinionDeedEffectsDef	01233e54	18	00478ee2
CEngineLocalDetailGeneratorDef	01233674	18	0047989b
CHeroStatsDef	012339dc	18	00479cba
NUISystem::CActionParamState	012366ec	0	0047ce87
NUISystem::CActionParamSLONG	012366f4	0	0047cebd
NUISystem::CActionParamEBOOL	012366fc	0	0047cef3
CTCInGameMenu	01236804	11	0047d1ac
CTCInGameMenu	01236804	4	0047d60d
CTCInGameMenu	01236804	26	0047e9ae
NPlayerGui::CAutoPickupBar	0125a768	13	00480053
CPersistContext_TransferableComponent	01236750	1	0048531e
CPersistContext_TransferableComponent	01236750	0	00485348
CMemoryDataInputStream	0123675c	0	00485420
CActionParamCCountedPointer	01236794	0	00485524
CTCInGameMenu	01236804	21	0048616c
CTCInGameMenu	01236804	22	00486172
CTCInGameMenu	01236804	0	004861c3
CInputProcessMain	0123758c	2	00486360
CInputProcessMain	0123758c	3	00486370
CInputProcessMain	0123758c	5	00486380
CInputProcessMain	0123758c	6	00486390
CInputProcessMain	0123758c	7	004863a0
CInputProcessControlCreature	012375b4	7	004863f0
CInputProcessInventoryBase	012376cc	7	00486500
CInputProcessHeroInformationScreens	012378b0	7	00486680
CInputProcessClickPastText	012378d8	7	004866b0
CInputProcessYesNoQuestion	01237900	7	004866e0
CInputProcessControlFreeCamera	012379c8	7	00486790
CInputProcessWatchForRangedWeaponThirdPersonModeTermination	01237b80	4	00486900
CInputProcessWatchForWillChargeUpThirdPersonModeTermination	01237ba8	4	00486930
CInputProcessInGameMenu	01237cc0	7	00486a20
CInputProcessTavernGame	01237ce8	7	00486a50
CInputProcessQuestCompletionUI	01237e00	7	00486b40
CInputProcessCreditsUI	01237e28	7	00486b70
CInputProcessBetting	01237e50	7	00486ba0
CInputProcessFireheartMinigame	01237ea0	7	00486bf0
CInputProcessPhotojournalCapture	01237ec8	9	00486c20
CInputProcessPhotojournalCapture	01237ec8	7	00486c30
CIntelligentPointer	01237f14	0	0048a4d0
CIntelligentPointer	01237f1c	0	0048a4f0
CInputProcessConsole	01237f24	7	0048b3a0
CInputProcessConsole	01237f24	0	0048b3b0
CInputProcessMain	0123758c	0	0048b3d0
CInputProcessControlCreature	012375b4	0	0048b400
CInputProcessControlCreatureActivateZTarget	012375dc	0	0048b420
CInputProcessControlCreatureActivateZTargetOnPress	01237604	0	0048b440
CInputProcessDead	0123762c	0	0048b460
CInputProcessStrafe	01237654	0	0048b480
CInputProcessTargetLockCycleTargets	0123767c	0	0048b4a0
CInputProcessTargetLockRightStickTargetSelect	012376a4	0	0048b4c0
CInputProcessInventoryBase	012376cc	0	0048b4e0
CInputProcessInventory	012376f8	0	0048b500
CInputProcessInventoryClothing	01237724	0	0048b520
CInputProcessInventoryWeapons	01237750	0	0048b540
CInputProcessHeroAbilitiesScreen	0123777c	0	0048b560
CInputProcessInventoryMapScreen	012377a8	0	0048b580
CInputProcessInventoryExperienceScreen	012377d4	0	0048b5a0
CInputProcessInventoryTradeScreen	01237800	0	0048b5c0
CInputProcessInventoryQuestsScreen	0123782c	0	0048b5e0
CInputProcessInventoryMagicScreen	01237858	0	0048b600
CInputProcessInventoryStatsScreen	01237884	0	0048b620
CInputProcessHeroInformationScreens	012378b0	0	0048b640
CInputProcessClickPastText	012378d8	0	0048b660
CInputProcessYesNoQuestion	01237900	0	0048b680
CInputProcessBButtonExitMode	01237928	0	0048b6a0
CInputProcessToggleViewHeroMode	01237950	0	0048b6c0
CInputProcessFirstPerson	01237978	0	0048b6e0
CInputProcessFreezeControls	012379a0	0	0048b700
CInputProcessControlFreeCamera	012379c8	0	0048b720
CInputProcessCameraLookAround	012379f0	0	0048b740
CInputProcessFirstPersonLookAround	01237a18	0	0048b760
CInputProcessControlCreatureRightStick	01237a40	0	0048b780
CInputProcessCycleSpecialCameraModes	01237a68	0	0048b7a0
CInputProcessCreatureMovement	01237f4c	0	0048b7f0
CInputProcessCreatureMovementWatchForControlAngleChange	01237f74	0	0048b840
CInputProcessUseEnvironment	01237a90	0	0048b860
CInputProcessBlock	01237ab8	0	0048b880
CInputProcessDebugControls	01237f9c	0	0048b8d0
CInputProcessQuickAccessItems	01237ae0	0	0048b900
CInputProcessUseRangedWeapon	01237b08	0	0048b920
CInputProcessSetRangedWeaponMode	01237b30	0	0048b940
CInputProcessSetRangedWeaponThirdPersonMode	01237b58	0	0048b960
CInputProcessWatchForRangedWeaponThirdPersonModeTermination	01237b80	0	0048b980
CInputProcessWatchForWillChargeUpThirdPersonModeTermination	01237ba8	0	0048b9a0
CInputProcessUseRangedWeaponZLock	01237bd0	0	0048b9c0
CInputProcessProjectileTargetingAnalogueZoom	01237bf8	0	0048b9e0
CInputProcessSpecialAbilities	01237c20	0	0048ba00
CInputProcessLightning	01237c48	0	0048ba20
CInputProcessRebootGame	01237c70	0	0048ba40
CInputProcessFirstPersonTargeting	01237c98	0	0048ba60
CInputProcessInGameMenu	01237cc0	0	0048ba80
CInputProcessTavernGame	01237ce8	0	0048baa0
CInputProcessCutScene	01237d10	0	0048bac0
CInputProcessFishing	01237d38	0	0048bae0
CInputProcessDigging	01237d60	0	0048bb00
CInputProcessParalysed	01237d88	0	0048bb20
CInputProcessBoastUI	01237db0	0	0048bb40
CInputProcessQuickAccessMenu	01237dd8	0	0048bb60
CInputProcessQuestCompletionUI	01237e00	0	0048bb80
CInputProcessCreditsUI	01237e28	0	0048bba0
CInputProcessBetting	01237e50	0	0048bbc0
CInputProcessOracleMinigame	01237e78	0	0048bbe0
CInputProcessFireheartMinigame	01237ea0	0	0048bc00
CInputProcessPhotojournalCapture	01237ec8	0	0048bc20
CInputProcessZTarget	01238028	0	0048cea0
CInputProcessJumpingAndRolling	01238050	0	0048d390
CInputProcessCombat	012380b4	0	0048d680
NUISystem::CManager	01230134	47	0049004c
NUISystem::CRedefinerList	0124a994	145	00490055
CSubtitleRenderer	012384bc	0	004942a2
CFrontendGameComponent	0123875c	0	00494350
CFrontendGameComponent	0123875c	1	00494360
CFrontendGameComponent	01238768	4	00494370
CFrontendGameComponent	01238768	3	00495610
CFrontendGameComponent	01238768	2	00496cf0
CFrontendGameComponent	01238768	0	00497720
CAProgressDisplay	012387a0	4	00497850
CAProgressDisplay	012387a0	5	00497860
CAProgressDisplay	012387a0	0	00497870
CProgressDisplay	012388b4	5	00499a70
CProgressDisplay	012388b4	1	00499aa0
CProgressDisplay	012388b4	3	00499c50
CProgressDisplay	012388b4	2	00499d90
CProgressDisplay	012388b4	4	0049a0b0
CPersistContext_TransferableVector	012387e4	0	0049b060
CPersistContext_TransferableVector	012387e4	3	0049b070
CPersistContext_TransferableVector	012387e4	2	0049b0b0
CProgressDisplay	012388b4	6	0049b460
CProgressDisplay	012388b4	0	0049b7d0
CPersistContext_TransferableVector	012387e4	1	0049b860
CGameJoystickManager	01238b54	0	0049bc70
CParticleEnvironmentInteraction	0122ed8c	6	0049bdc0
CParticleEnvironmentInteraction	0122ed8c	3	0049be10
CParticleEnvironmentInteraction	0122ed8c	1	0049be90
CIDrawWorld	01238b78	3	0049c920
CNavigatorManagerExternalInterface	01238b8c	0	0049cdd0
CWorld	012390f0	1	0049d970
CWorld	012390f0	5	0049da00
CWorld	012390f0	6	0049da60
CWorld	012390f0	8	0049dbe0
CWorld	012390dc	2	0049e1a0
CWorld	012390f0	3	0049e1b0
CWorld	012390f0	4	0049e1c0
CWorld	012390f0	2	0049e220
CWorld	012390dc	1	0049e350
CWorld	012390f0	11	004a1cb0
CWorld	012390f0	10	004a2e90
CWorld	012390f0	7	004a6550
CWorld	012390f0	9	004a6e30
CTBaseSingleton	01238c50	0	004a7d00
CGameNavigatorManagerExternalInterface	01238c58	0	004a9260
CIntelligentPointer	01238c6c	0	004a9710
CPersistContext_TransferableComponent	01238c74	1	004aa320
CPersistContext_TransferableComponent	01238c74	0	004aa340
CPersistContext_TransferableComponent	01238c80	1	004aa3f0
CPersistContext_TransferableComponent	01238c80	0	004aa410
CScriptThing	01238c8c	76	004aa890
CScriptThing	01238c8c	78	004aa8a0
CScriptThing	01238c8c	1	004aa8b0
CScriptThing	01238c8c	2	004aa8d0
CScriptThing	01238c8c	3	004aa900
CScriptThing	01238c8c	4	004aa930
CScriptThing	01238c8c	5	004aa940
CScriptThing	01238c8c	6	004aa980
CScriptThing	01238c8c	7	004aa9a0
CScriptThing	01238c8c	8	004aa9e0
CScriptThing	01238c8c	9	004aaa10
CScriptThing	01238c8c	10	004aaa40
CScriptThing	01238c8c	11	004aaa60
CScriptThing	01238c8c	12	004aaa70
CScriptThing	01238c8c	13	004aaa90
CScriptThing	01238c8c	14	004aaaa0
CScriptThing	01238c8c	15	004aaab0
CScriptThing	01238c8c	16	004aaac0
CScriptThing	01238c8c	17	004aaad0
CScriptThing	01238c8c	18	004aaaf0
CScriptThing	01238c8c	20	004aab10
CScriptThing	01238c8c	21	004aab30
CScriptThing	01238c8c	22	004aab50
CScriptThing	01238c8c	23	004aab70
CScriptThing	01238c8c	24	004aab90
CScriptThing	01238c8c	25	004aabb0
CScriptThing	01238c8c	27	004aabd0
CScriptThing	01238c8c	29	004aabf0
CScriptThing	01238c8c	31	004aac10
CScriptThing	01238c8c	32	004aac20
CScriptThing	01238c8c	34	004aac40
CScriptThing	01238c8c	35	004aac60
