address	name	module	calling_convention	return_type	parameter_count	parameter_types	evidence
00452b04	CHairCardDef::Transfer	CHairCardDef	__thiscall	void	2	CHairCardDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CHairCardDef::Transfer(class CPersistContext &)
00452ccd	CDragonActionHoverDef::Transfer	CDragonActionHoverDef	__thiscall	void	2	CDragonActionHoverDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CDragonActionHoverDef::Transfer(class CPersistContext &)
00452df1	CAbilityDef::Transfer	CAbilityDef	__thiscall	void	2	CAbilityDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CAbilityDef::Transfer(class CPersistContext &)
00453178	CExplosiveTrailDef::Transfer	CExplosiveTrailDef	__thiscall	void	2	CExplosiveTrailDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CExplosiveTrailDef::Transfer(class CPersistContext &)
004536a9	CThingMultiArrowShotDef::Copy	CThingMultiArrowShotDef	__thiscall	void	2	CThingMultiArrowShotDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CThingMultiArrowShotDef::Copy(class CDefClassBase const *)
00453705	CInventoryItemDef::Copy	CInventoryItemDef	__thiscall	void	2	CInventoryItemDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CInventoryItemDef::Copy(class CDefClassBase const *)
004537a0	CPhysicsDef::Copy	CPhysicsDef	__thiscall	void	2	CPhysicsDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CPhysicsDef::Copy(class CDefClassBase const *)
00453810	CCarrySlotDef::Copy	CCarrySlotDef	__thiscall	void	2	CCarrySlotDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCarrySlotDef::Copy(class CDefClassBase const *)
00453842	CSmashableDef::Copy	CSmashableDef	__thiscall	void	2	CSmashableDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CSmashableDef::Copy(class CDefClassBase const *)
00453884	CDegradableDef::GetSizeofClass	CDegradableDef	__thiscall	ulong	1	CDegradableDef *	VC7.1 undname: public: virtual unsigned long __thiscall CDegradableDef::GetSizeofClass(void)
00453899	CActionUseDef::Copy	CActionUseDef	__thiscall	void	2	CActionUseDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CActionUseDef::Copy(class CDefClassBase const *)
004538e5	CTargetingDef::GetSizeofClass	CTargetingDef	__thiscall	ulong	1	CTargetingDef *	VC7.1 undname: public: virtual unsigned long __thiscall CTargetingDef::GetSizeofClass(void)
0045390c	CHeroMarriageDef::Copy	CHeroMarriageDef	__thiscall	void	2	CHeroMarriageDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CHeroMarriageDef::Copy(class CDefClassBase const *)
00453aae	CSpecialAbilitiesDrainLifeDataDef::Copy	CSpecialAbilitiesDrainLifeDataDef	__thiscall	void	2	CSpecialAbilitiesDrainLifeDataDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CSpecialAbilitiesDrainLifeDataDef::Copy(class CDefClassBase const *)
00453ac7	CSpecialAbilitiesForcePushDataDef::Copy	CSpecialAbilitiesForcePushDataDef	__thiscall	void	2	CSpecialAbilitiesForcePushDataDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CSpecialAbilitiesForcePushDataDef::Copy(class CDefClassBase const *)
00453b48	CCreatureStatsDef::Copy	CCreatureStatsDef	__thiscall	void	2	CCreatureStatsDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCreatureStatsDef::Copy(class CDefClassBase const *)
00453be3	CCoopSpiritDef::Copy	CCoopSpiritDef	__thiscall	void	2	CCoopSpiritDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCoopSpiritDef::Copy(class CDefClassBase const *)
00453c1b	CContextSensitiveItemDef::Copy	CContextSensitiveItemDef	__thiscall	void	2	CContextSensitiveItemDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CContextSensitiveItemDef::Copy(class CDefClassBase const *)
00453c53	CBonusItemDef::Copy	CBonusItemDef	__thiscall	void	2	CBonusItemDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CBonusItemDef::Copy(class CDefClassBase const *)
00453ce5	CHeroTitleDef::Copy	CHeroTitleDef	__thiscall	void	2	CHeroTitleDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CHeroTitleDef::Copy(class CDefClassBase const *)
00453d41	CTattooDef::Copy	CTattooDef	__thiscall	void	2	CTattooDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CTattooDef::Copy(class CDefClassBase const *)
00453dc7	CHairCardDef::Copy	CHairCardDef	__thiscall	void	2	CHairCardDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CHairCardDef::Copy(class CDefClassBase const *)
00453e16	CCombatAbilityBlockingData::GetCombatAbilityDataType	CCombatAbilityBlockingData	__thiscall	ECombatAbilityDataType	1	CCombatAbilityBlockingData *	VC7.1 undname: public: virtual enum ECombatAbilityDataType __thiscall CCombatAbilityBlockingData::GetCombatAbilityDataType(void)const
00453e80	CCombatAbilityBlockUnarmedAttackDef::GetSizeofClass	CCombatAbilityBlockUnarmedAttackDef	__thiscall	ulong	1	CCombatAbilityBlockUnarmedAttackDef *	VC7.1 undname: public: virtual unsigned long __thiscall CCombatAbilityBlockUnarmedAttackDef::GetSizeofClass(void)
00453e9a	CCombatAbilityBlockLightWeaponAttackDef::GetSizeofClass	CCombatAbilityBlockLightWeaponAttackDef	__thiscall	ulong	1	CCombatAbilityBlockLightWeaponAttackDef *	VC7.1 undname: public: virtual unsigned long __thiscall CCombatAbilityBlockLightWeaponAttackDef::GetSizeofClass(void)
00453eb4	CCombatAbilityBlockHeavyWeaponAttackDef::GetSizeofClass	CCombatAbilityBlockHeavyWeaponAttackDef	__thiscall	ulong	1	CCombatAbilityBlockHeavyWeaponAttackDef *	VC7.1 undname: public: virtual unsigned long __thiscall CCombatAbilityBlockHeavyWeaponAttackDef::GetSizeofClass(void)
00453ece	CCombatAbilityBlockProjectileWeaponAttackDef::GetSizeofClass	CCombatAbilityBlockProjectileWeaponAttackDef	__thiscall	ulong	1	CCombatAbilityBlockProjectileWeaponAttackDef *	VC7.1 undname: public: virtual unsigned long __thiscall CCombatAbilityBlockProjectileWeaponAttackDef::GetSizeofClass(void)
00453ed2	CCombatAbilityFlourishCounterAttackDef::Copy	CCombatAbilityFlourishCounterAttackDef	__thiscall	void	2	CCombatAbilityFlourishCounterAttackDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCombatAbilityFlourishCounterAttackDef::Copy(class CDefClassBase const *)
00453f3f	CCombatAbilityGetHitCounterAttackDef::Copy	CCombatAbilityGetHitCounterAttackDef	__thiscall	void	2	CCombatAbilityGetHitCounterAttackDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCombatAbilityGetHitCounterAttackDef::Copy(class CDefClassBase const *)
00453f5e	CCombatAbilityStrafeDef::Copy	CCombatAbilityStrafeDef	__thiscall	void	2	CCombatAbilityStrafeDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCombatAbilityStrafeDef::Copy(class CDefClassBase const *)
00453f8e	CCombatAbilityUseProjectileWeaponDef::Copy	CCombatAbilityUseProjectileWeaponDef	__thiscall	void	2	CCombatAbilityUseProjectileWeaponDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCombatAbilityUseProjectileWeaponDef::Copy(class CDefClassBase const *)
00453fc4	CDragonActionSwoopDef::Copy	CDragonActionSwoopDef	__thiscall	void	2	CDragonActionSwoopDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CDragonActionSwoopDef::Copy(class CDefClassBase const *)
00454038	CDragonActionNapalmDef::Copy	CDragonActionNapalmDef	__thiscall	void	2	CDragonActionNapalmDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CDragonActionNapalmDef::Copy(class CDefClassBase const *)
0045406a	CDragonActionHoverDef::Copy	CDragonActionHoverDef	__thiscall	void	2	CDragonActionHoverDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CDragonActionHoverDef::Copy(class CDefClassBase const *)
00454083	CAugmentationDef::Copy	CAugmentationDef	__thiscall	void	2	CAugmentationDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CAugmentationDef::Copy(class CDefClassBase const *)
004540d3	CAbilityDef::Copy	CAbilityDef	__thiscall	void	2	CAbilityDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CAbilityDef::Copy(class CDefClassBase const *)
004540ec	CJackDragonDef::Copy	CJackDragonDef	__thiscall	void	2	CJackDragonDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CJackDragonDef::Copy(class CDefClassBase const *)
0045417e	CBriarRoseDef::Copy	CBriarRoseDef	__thiscall	void	2	CBriarRoseDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CBriarRoseDef::Copy(class CDefClassBase const *)
004541da	CSnowTrollDef::Copy	CSnowTrollDef	__thiscall	void	2	CSnowTrollDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CSnowTrollDef::Copy(class CDefClassBase const *)
00454248	CGuildMasterDef::Copy	CGuildMasterDef	__thiscall	void	2	CGuildMasterDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CGuildMasterDef::Copy(class CDefClassBase const *)
00454267	CSummonerDef::Copy	CSummonerDef	__thiscall	void	2	CSummonerDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CSummonerDef::Copy(class CDefClassBase const *)
004542cf	CExplosiveTrailDef::Copy	CExplosiveTrailDef	__thiscall	void	2	CExplosiveTrailDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CExplosiveTrailDef::Copy(class CDefClassBase const *)
0045442f	CDegradableDef::Copy	CDegradableDef	__thiscall	void	2	CDegradableDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CDegradableDef::Copy(class CDefClassBase const *)
00454643	CSpecialEffectsDef::GetSizeofClass	CSpecialEffectsDef	__thiscall	ulong	1	CSpecialEffectsDef *	VC7.1 undname: public: virtual unsigned long __thiscall CSpecialEffectsDef::GetSizeofClass(void)
00454690	CTextureReplacementDef::GetSizeofClass	CTextureReplacementDef	__thiscall	ulong	1	CTextureReplacementDef *	VC7.1 undname: public: virtual unsigned long __thiscall CTextureReplacementDef::GetSizeofClass(void)
004546d5	CAppearanceModifierDef::GetSizeofClass	CAppearanceModifierDef	__thiscall	ulong	1	CAppearanceModifierDef *	VC7.1 undname: public: virtual unsigned long __thiscall CAppearanceModifierDef::GetSizeofClass(void)
0045473a	CVillagePeopleDef::Copy	CVillagePeopleDef	__thiscall	void	2	CVillagePeopleDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CVillagePeopleDef::Copy(class CDefClassBase const *)
00454993	CHitLocationsDef::Copy	CHitLocationsDef	__thiscall	void	2	CHitLocationsDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CHitLocationsDef::Copy(class CDefClassBase const *)
00454ab2	CCombatAbilityBlockCounterAttackDef::Copy	CCombatAbilityBlockCounterAttackDef	__thiscall	void	2	CCombatAbilityBlockCounterAttackDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCombatAbilityBlockCounterAttackDef::Copy(class CDefClassBase const *)
00454b88	CThingBuildingDef::GetSizeofClass	CThingBuildingDef	__thiscall	ulong	1	CThingBuildingDef *	VC7.1 undname: public: virtual unsigned long __thiscall CThingBuildingDef::GetSizeofClass(void)
00454dc5	CThingHolySiteDef::GetSizeofClass	CThingHolySiteDef	__thiscall	ulong	1	CThingHolySiteDef *	VC7.1 undname: public: virtual unsigned long __thiscall CThingHolySiteDef::GetSizeofClass(void)
00454dcb	CThingHolySiteDef::Transfer	CThingHolySiteDef	__thiscall	void	2	CThingHolySiteDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CThingHolySiteDef::Transfer(class CPersistContext &)
00454e1b	CThingMarkerDef::GetSizeofClass	CThingMarkerDef	__thiscall	ulong	1	CThingMarkerDef *	VC7.1 undname: public: virtual unsigned long __thiscall CThingMarkerDef::GetSizeofClass(void)
00454e21	CThingMarkerDef::Transfer	CThingMarkerDef	__thiscall	void	2	CThingMarkerDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CThingMarkerDef::Transfer(class CPersistContext &)
00454f11	CThingSwitchDef::GetSizeofClass	CThingSwitchDef	__thiscall	ulong	1	CThingSwitchDef *	VC7.1 undname: public: virtual unsigned long __thiscall CThingSwitchDef::GetSizeofClass(void)
00454f15	CThingSwitchDef::Transfer	CThingSwitchDef	__thiscall	void	2	CThingSwitchDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CThingSwitchDef::Transfer(class CPersistContext &)
00454f59	CThingVillageDef::GetSizeofClass	CThingVillageDef	__thiscall	ulong	1	CThingVillageDef *	VC7.1 undname: public: virtual unsigned long __thiscall CThingVillageDef::GetSizeofClass(void)
00454f5f	CThingVillageDef::Transfer	CThingVillageDef	__thiscall	void	2	CThingVillageDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CThingVillageDef::Transfer(class CPersistContext &)
00454fbd	CThingPhysicalSwitchDef::GetSizeofClass	CThingPhysicalSwitchDef	__thiscall	ulong	1	CThingPhysicalSwitchDef *	VC7.1 undname: public: virtual unsigned long __thiscall CThingPhysicalSwitchDef::GetSizeofClass(void)
00454fc3	CThingPhysicalSwitchDef::Transfer	CThingPhysicalSwitchDef	__thiscall	void	2	CThingPhysicalSwitchDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CThingPhysicalSwitchDef::Transfer(class CPersistContext &)
004554a4	CInventoryDef::GetSizeofClass	CInventoryDef	__thiscall	ulong	1	CInventoryDef *	VC7.1 undname: public: virtual unsigned long __thiscall CInventoryDef::GetSizeofClass(void)
00455584	CInventoryCategoryDef::GetSizeofClass	CInventoryCategoryDef	__thiscall	ulong	1	CInventoryCategoryDef *	VC7.1 undname: public: virtual unsigned long __thiscall CInventoryCategoryDef::GetSizeofClass(void)
004556ca	CMessageEventDef::GetSizeofClass	CMessageEventDef	__thiscall	ulong	1	CMessageEventDef *	VC7.1 undname: public: virtual unsigned long __thiscall CMessageEventDef::GetSizeofClass(void)
00455893	CSkyDef::GetSizeofClass	CSkyDef	__thiscall	ulong	1	CSkyDef *	VC7.1 undname: public: virtual unsigned long __thiscall CSkyDef::GetSizeofClass(void)
004558d9	CEnvironmentDef::GetSizeofClass	CEnvironmentDef	__thiscall	ulong	1	CEnvironmentDef *	VC7.1 undname: public: virtual unsigned long __thiscall CEnvironmentDef::GetSizeofClass(void)
00455c60	CEnvironmentThemeDaySetDef::GetSizeofClass	CEnvironmentThemeDaySetDef	__thiscall	ulong	1	CEnvironmentThemeDaySetDef *	VC7.1 undname: public: virtual unsigned long __thiscall CEnvironmentThemeDaySetDef::GetSizeofClass(void)
00455ca7	CEngineLocalDetailGeneratorDef::GetSizeofClass	CEngineLocalDetailGeneratorDef	__thiscall	ulong	1	CEngineLocalDetailGeneratorDef *	VC7.1 undname: public: virtual unsigned long __thiscall CEngineLocalDetailGeneratorDef::GetSizeofClass(void)
00455d22	CMaterialDef::GetSizeofClass	CMaterialDef	__thiscall	ulong	1	CMaterialDef *	VC7.1 undname: public: virtual unsigned long __thiscall CMaterialDef::GetSizeofClass(void)
00455ddd	CCombatTypeDef::GetSizeofClass	CCombatTypeDef	__thiscall	ulong	1	CCombatTypeDef *	VC7.1 undname: public: virtual unsigned long __thiscall CCombatTypeDef::GetSizeofClass(void)
00455e8c	CSimVoicesDef::GetSizeofClass	CSimVoicesDef	__thiscall	ulong	1	CSimVoicesDef *	VC7.1 undname: public: virtual unsigned long __thiscall CSimVoicesDef::GetSizeofClass(void)
00455ec6	CSoundThemeDef::GetSizeofClass	CSoundThemeDef	__thiscall	ulong	1	CSoundThemeDef *	VC7.1 undname: public: virtual unsigned long __thiscall CSoundThemeDef::GetSizeofClass(void)
00455f14	CThingNoiseDef::GetSizeofClass	CThingNoiseDef	__thiscall	ulong	1	CThingNoiseDef *	VC7.1 undname: public: virtual unsigned long __thiscall CThingNoiseDef::GetSizeofClass(void)
00455f1a	CThingNoiseDef::Transfer	CThingNoiseDef	__thiscall	void	2	CThingNoiseDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CThingNoiseDef::Transfer(class CPersistContext &)
00455ff0	CCreatureGenerationFamilyDef::GetSizeofClass	CCreatureGenerationFamilyDef	__thiscall	ulong	1	CCreatureGenerationFamilyDef *	VC7.1 undname: public: virtual unsigned long __thiscall CCreatureGenerationFamilyDef::GetSizeofClass(void)
00456087	CHeroAbilityDef::GetSizeofClass	CHeroAbilityDef	__thiscall	ulong	1	CHeroAbilityDef *	VC7.1 undname: public: virtual unsigned long __thiscall CHeroAbilityDef::GetSizeofClass(void)
0045617c	CHeroStatsDef::GetSizeofClass	CHeroStatsDef	__thiscall	ulong	1	CHeroStatsDef *	VC7.1 undname: public: virtual unsigned long __thiscall CHeroStatsDef::GetSizeofClass(void)
00456244	CTextureReplacementDef::Copy	CTextureReplacementDef	__thiscall	void	2	CTextureReplacementDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CTextureReplacementDef::Copy(class CDefClassBase const *)
004564b1	CEntitySoundDef::GetSizeofClass	CEntitySoundDef	__thiscall	ulong	1	CEntitySoundDef *	VC7.1 undname: public: virtual unsigned long __thiscall CEntitySoundDef::GetSizeofClass(void)
004564e5	CRegionDef::GetSizeofClass	CRegionDef	__thiscall	ulong	1	CRegionDef *	VC7.1 undname: public: virtual unsigned long __thiscall CRegionDef::GetSizeofClass(void)
00456511	CFactionDef::GetSizeofClass	CFactionDef	__thiscall	ulong	1	CFactionDef *	VC7.1 undname: public: virtual unsigned long __thiscall CFactionDef::GetSizeofClass(void)
0045655e	CCameraModeDef::GetSizeofClass	CCameraModeDef	__thiscall	ulong	1	CCameraModeDef *	VC7.1 undname: public: virtual unsigned long __thiscall CCameraModeDef::GetSizeofClass(void)
004567bb	CCameraManagerDef::GetSizeofClass	CCameraManagerDef	__thiscall	ulong	1	CCameraManagerDef *	VC7.1 undname: public: virtual unsigned long __thiscall CCameraManagerDef::GetSizeofClass(void)
00456814	CCameraManagerSetDef::GetSizeofClass	CCameraManagerSetDef	__thiscall	ulong	1	CCameraManagerSetDef *	VC7.1 undname: public: virtual unsigned long __thiscall CCameraManagerSetDef::GetSizeofClass(void)
0045687f	CHeroPostcardGeneratorDef::GetSizeofClass	CHeroPostcardGeneratorDef	__thiscall	ulong	1	CHeroPostcardGeneratorDef *	VC7.1 undname: public: virtual unsigned long __thiscall CHeroPostcardGeneratorDef::GetSizeofClass(void)
004569a1	CExpressionDef::GetSizeofClass	CExpressionDef	__thiscall	ulong	1	CExpressionDef *	VC7.1 undname: public: virtual unsigned long __thiscall CExpressionDef::GetSizeofClass(void)
00456cfb	COpinionReactionMaskDef::GetSizeofClass	COpinionReactionMaskDef	__thiscall	ulong	1	COpinionReactionMaskDef *	VC7.1 undname: public: virtual unsigned long __thiscall COpinionReactionMaskDef::GetSizeofClass(void)
00456d3f	COpinionDeedMaskDef::GetSizeofClass	COpinionDeedMaskDef	__thiscall	ulong	1	COpinionDeedMaskDef *	VC7.1 undname: public: virtual unsigned long __thiscall COpinionDeedMaskDef::GetSizeofClass(void)
