class	offset	donor_type	donor_name	donor_size	retail_type	retail_name	retail_size	verdict	evidence
CAnimComponentCombatComboChain	0xc	long	ComboID	4	long	ComboID	4	AGREE	CAnimComponentCombatComboChain_TransferBinaryOut_005db2e0.cpp
CAnimComponentCombatComboChain	0xc	long	ComboID	4	void*	fc	4	AGREE_KIND_SOFT	CAnimComponentCombatComboChain_CloneCAnimComponentCombatComboChainUBEPAVCAnimCo_005db2c0.cpp
CAnimComponentCombatFlourishTargetOffset	0x8	bool	TargetOffset	1	bool	TargetOffset	1	AGREE	CAnimComponentCombatFlourishTargetOffset_TransferBinaryOut_005db3d0.cpp
CAnimComponentCombatFlourishTargetOffset	0x9	float	TargetOffsetVector_X	4	C2DVector	TargetOffsetVector	4	CONFLICT	CAnimComponentCombatFlourishTargetOffset_TransferBinaryOut_005db3d0.cpp
CAnimComponentCombatHandedness	0x4	unsigned char	_pad_0x04	4	long	f4	4	RETAIL_ONLY	previous header
CAnimComponentCombatHandedness	0x8	ECombatAnimationHandedness	StartHandedness	4	ECombatAnimationHandedness	StartHandedness	4	CONTAINED	CAnimComponentCombatHandedness_TransferBinaryOut_005db280.cpp
CAnimComponentCombatHandedness	0x8	ECombatAnimationHandedness	StartHandedness	4	int	f8	4	CONTAINED	CWADFile_SetDefaultValue_005db250.cpp
CAnimComponentCombatHandedness	0xc	ECombatAnimationHandedness	EndHandedness	4	ECombatAnimationHandedness	EndHandedness	4	CONTAINED	CAnimComponentCombatHandedness_TransferBinaryOut_005db280.cpp
CAnimComponentCombatHandedness	0xc	ECombatAnimationHandedness	EndHandedness	4	int	fC	4	CONTAINED	CWADFile_SetDefaultValue_005db250.cpp
CAnimComponentCombatMisc	0x8	bool	MeleeFlourish	1	char	b8	1	AGREE	CAnimComponentCombatMisc_CloneCAnimComponentCombatMiscUBEPAVCAnimComponen_005db350.cpp
CAnimComponentCombatMisc	0x9	bool	MeleeKnockdown	1	char	b9	1	AGREE	CAnimComponentCombatMisc_CloneCAnimComponentCombatMiscUBEPAVCAnimComponen_005db350.cpp
CAnimComponentCombatRecoil	0x8	long	RecoilAnimIndex	4	void*	f8	4	AGREE_KIND_SOFT	CAnimComponentCombatRecoil_TransferBinaryOut_005db330.cpp
CAnimComponentDelayTime	0x8	long	Delay	4	void*	f8	4	AGREE_KIND_SOFT	CAnimComponentDelayTime_TransferBinaryOut_005db240.cpp
CAnimComponentFlags	0x8	long	Flags	4	void*	f8	4	AGREE_KIND_SOFT	CAnimComponentFlags_TransferBinaryOut_005db1e0.cpp
CAnimComponentFollowingOnAnim	0x8	long	NextAnimName_TablePos	4	InnerAlloc	inner	4	AGREE	CAnimComponentFollowingOnAnim_TransferBinaryIn_005dbe30.cpp
CAnimComponentFollowingOnAnim	0x8	long	NextAnimName_TablePos	4	void*	f8	4	AGREE_KIND_SOFT	CAnimComponentFollowingOnAnim_TransferBinaryOut_005db520.cpp
CAnimComponentFollowingOnAnimFilter	0x8	long	NextFilter_TablePos	4	void*	f8	4	AGREE_KIND_SOFT	CAnimComponentFollowingOnAnimFilter_TransferBinaryOut_005db590.cpp
CAnimComponentSetCreatureMode	0x8	EMode	Mode	4	unsigned long	f	4	CONTAINED	SetDefaultValue_SetDefaultValueCAnimComponentSetCreatureModeUAEX_005db420.cpp
CAnimComponentSetCreatureMode	0x8	EMode	Mode	4	void*	f8	4	CONTAINED	CAnimComponentSetCreatureMode_TransferBinaryOut_005db440.cpp
CAnimComponentStrikeSpeedMultiplier	0x4	unsigned char	_pad_0x04	4	ULONG	field4	4	RETAIL_ONLY	CAnimComponentStrikeSpeedMultiplier_Alloc_005df8e0.cpp
CAnimComponentStrikeSpeedMultiplier	0x8	float	AnimationSpeedMultiplier	4	ULONG	field8	4	CONFLICT	CAnimComponentStrikeSpeedMultiplier_Alloc_005df8e0.cpp
CAnimComponentStrikeSpeedMultiplier	0x8	float	AnimationSpeedMultiplier	4	unsigned long	f	4	CONFLICT	SetDefaultValue_SetDefaultValueCAnimComponentStrikeSpeedMultipli_005db410.cpp
CAnimComponentStrikeSpeedMultiplier	0x8	float	AnimationSpeedMultiplier	4	void*	f8	4	CONFLICT	CAnimComponentStrikeSpeedMultiplier_Clone_005db470.cpp
CAnimComponentStrikeSpeedMultiplier	0x8	float	AnimationSpeedMultiplier	4	void*	f8	4	CONFLICT	CAnimComponentStrikeSpeedMultiplier_TransferBinaryOut_005db480.cpp
CAnimComponentTransitionInTime	0x8	long	TransitionInTime	4	void*	f8	4	AGREE_KIND_SOFT	CAnimComponentTransitionInTime_TransferBinaryOut_005db210.cpp
CAnimSet	0x0	EAnimUpdateMode	UpdateMode	4	unsigned char	EarlierState	44	CONFLICT	CAnimSet_SetAsFinished_00668a50.cpp
CAnimSet	0x2c	float	Speed	4	float	Speed	4	AGREE	CAnimSet_SetAsFinished_00668a50.cpp
CAnimSet	0x30	unsigned long	FrameInternalAlphasUpdated	4	unsigned char	MiddleState	8	CONFLICT	CAnimSet_SetAsFinished_00668a50.cpp
CAnimSet	0x38	float	LastAlpha	4	float	LastAlpha	4	AGREE	CAnimSet_SetAsFinished_00668a50.cpp
CAnimSet	0x3c	float	LastUpdateChange	4	unsigned char	LaterState	21	CONFLICT	CAnimSet_SetAsFinished_00668a50.cpp
CAnimSet	0x51	long	AnimDelay	4	unsigned char	StateFlags	1	CONFLICT	CAnimSet_SetAsFinished_00668a50.cpp
CAnimatingObjectDef	0x28	CAnimationSet	Animation	36	SubObject	sub	4	CONTAINED	CAnimatingObjectDef_Transfer_004ed459.cpp
CAnimatingObjectDef	size			76	sizeof	GetSizeofClass	72	SIZE_CONFLICT	GetSizeofClass
CAppearanceDef	size			124	sizeof	GetSizeofClass	120	SIZE_CONFLICT	GetSizeofClass
CAppearanceModifierDef	size			120	sizeof	GetSizeofClass	112	SIZE_CONFLICT	GetSizeofClass
CAppearanceModifierScalingDef	0x3c	unsigned char	_pad_0x3c	4	int	fieldA	4	RETAIL_ONLY	CAppearanceModifierScalingDef_TransferCAppearanceModifierScalingDefUAEXAAVCPer_004784e4.cpp
CAppearanceModifierScalingDef	0x40	float	Attractiveness	4	int	fieldB	4	CONFLICT	CAppearanceModifierScalingDef_TransferCAppearanceModifierScalingDefUAEXAAVCPer_004784e4.cpp
CAppearanceModifierScalingDef	0x44	float	Scariness	4	int	fieldC	4	CONFLICT	CAppearanceModifierScalingDef_TransferCAppearanceModifierScalingDefUAEXAAVCPer_004784e4.cpp
CAppearanceModifierScalingDef	size			76	sizeof	GetSizeofClass	72	SIZE_CONFLICT	GetSizeofClass
CAreaOfEffectAttackDef	0x3c	unsigned char	_pad_0x3c	4	int	f3c	4	RETAIL_ONLY	CAreaOfEffectAttackDef_TransferCAreaOfEffectAttackDefUAEXAAVCPersistCon_004e3f7b.cpp
CAreaOfEffectAttackDef	0x40	long	TrapIndex	4	int	f40	4	AGREE	CAreaOfEffectAttackDef_TransferCAreaOfEffectAttackDefUAEXAAVCPersistCon_004e3f7b.cpp
CAreaOfEffectAttackDef	0x44	long	ExplosionIndex	4	int	f44	4	AGREE	CAreaOfEffectAttackDef_TransferCAreaOfEffectAttackDefUAEXAAVCPersistCon_004e3f7b.cpp
CAreaOfEffectAttackDef	0x48	float	ObstructionRadius	4	int	f48	4	CONFLICT	CAreaOfEffectAttackDef_TransferCAreaOfEffectAttackDefUAEXAAVCPersistCon_004e3f7b.cpp
CAreaOfEffectAttackDef	size			80	sizeof	GetSizeofClass	76	SIZE_CONFLICT	GetSizeofClass
CArmourDef	size			124	sizeof	GetSizeofClass	108	SIZE_CONFLICT	GetSizeofClass
CAttackPatternDef	0x3c	unsigned char	_pad_0x3c	4	SubDef	sub	4	RETAIL_ONLY	CAttackPatternDef_Copy_004611a1.cpp
CAttackPatternDef	size			80	sizeof	GetSizeofClass	72	SIZE_CONFLICT	GetSizeofClass
CBalverineBattleDef	0x3c	unsigned char	_pad_0x3c	4	int	fieldA	4	RETAIL_ONLY	CBalverineBattleDef_TransferCBalverineBattleDefUAEXAAVCPersistContex_004e3c24.cpp
CBalverineBattleDef	0x40	float	SecondsBetweenLunges	4	int	fieldB	4	CONFLICT	CBalverineBattleDef_TransferCBalverineBattleDefUAEXAAVCPersistContex_004e3c24.cpp
CBalverineBattleDef	0x44	float	LungeAttackDamage	4	int	fieldC	4	CONFLICT	CBalverineBattleDef_TransferCBalverineBattleDefUAEXAAVCPersistContex_004e3c24.cpp
CBalverineBattleDef	size			76	sizeof	GetSizeofClass	72	SIZE_CONFLICT	GetSizeofClass
CBankFile	0xc	CArray<CCharString>	Symbols	16	unsigned int	m_alignment	4	CONTAINED	CBankFile_IsAligned_00c4bfa0.cpp
CBedDef	0x28	long	GetInBedAnimName_TablePos	4	Field	f0	4	AGREE	CBedDef_TransferCBedDefUAEXAAVCPersistContextZ_004dd999.cpp
CBedDef	0x2c	long	SleepInBedAnimName_TablePos	4	Field	f1	4	AGREE	CBedDef_TransferCBedDefUAEXAAVCPersistContextZ_004dd999.cpp
CBedDef	0x30	long	GetUpFromBedAnimName_TablePos	4	Field	f2	4	AGREE	CBedDef_TransferCBedDefUAEXAAVCPersistContextZ_004dd999.cpp
CBedDef	0x34	long	GetUpFromBedFastAnimName_TablePos	4	Field	f3	4	AGREE	CBedDef_TransferCBedDefUAEXAAVCPersistContextZ_004dd999.cpp
CBedDef	0x38	bool	Animating	1	Field	f4	4	CONFLICT	CBedDef_TransferCBedDefUAEXAAVCPersistContextZ_004dd999.cpp
CBlurredAttitudesDef	0x3c	unsigned char	_pad_0x3c	4	char	sub	4	RETAIL_ONLY	CBlurredAttitudesDef_Transfer_0067cdb0.cpp
CBlurredAttitudesDef	size			80	sizeof	GetSizeofClass	72	SIZE_CONFLICT	GetSizeofClass
CBoastingPodiumDef	0x28	float	HeroOnPodiumRadius	4	unsigned int	field28	4	CONFLICT	CBoastingPodiumDef_Copy_004e0a4e.cpp
CBossDef	size			96	sizeof	GetSizeofClass	84	SIZE_CONFLICT	GetSizeofClass
CBrainDef	size			112	sizeof	GetSizeofClass	96	SIZE_CONFLICT	GetSizeofClass
CBufferedFileDataOutputStream	0x20	long	FilePos	4	unsigned long	f	4	AGREE	CBufferedFileDataOutputStream_SetPosition_00994500.cpp
CBuyableHouseDef	size			84	sizeof	GetSizeofClass	76	SIZE_CONFLICT	GetSizeofClass
CCachedFile	0x18	CArray<unsigned_char>	DataBuffer	16	char	m_pathname	4	CONTAINED	CCachedFile_GetPathnameCCachedFileUBEAVCWideStringXZ_00826400.cpp
CCachedFile	0x1c	CWideStringData*	Pathname_PStringData	4	Inner*	f1c	4	AGREE	CCachedFile_GetLength_00a5b200.cpp
CCachedFile	0x24	CCPPointerInfo*	PDiskFile_Info	4	bool	flag_a	1	CONFLICT	CCachedFile_CloseCCachedFileUAEXXZ_00a5afa0.cpp
CCachedFile	0x24	CCPPointerInfo*	PDiskFile_Info	4	unsigned char	f	1	CONFLICT	CCachedFile_IsOpen_008263f0.cpp
CCachedFile	0x25	CCPPointerInfo*	PDiskFile_Info	4	bool	flag_b	1	CONFLICT	CCachedFile_CloseCCachedFileUAEXXZ_00a5afa0.cpp
CCameraCollisionDef	0x28	long	CameraCollisionMesh	4	unsigned long	field28	4	AGREE	CCameraCollisionDef_Copy_004e187e.cpp
CCameraManagerDef	size			128	sizeof	GetSizeofClass	116	SIZE_CONFLICT	GetSizeofClass
CCameraManagerSetDef	0x3c	unsigned char	_pad_0x3c	4	int	f3c	4	RETAIL_ONLY	CCameraManagerSetDef_TransferCCameraManagerSetDefUAEXAAVCPersistConte_00456818.cpp
CCameraManagerSetDef	0x40	long	CameraManagerMain	4	int	f40	4	AGREE	CCameraManagerSetDef_TransferCCameraManagerSetDefUAEXAAVCPersistConte_00456818.cpp
CCameraManagerSetDef	0x44	long	CameraManagerCombat	4	int	f44	4	AGREE	CCameraManagerSetDef_TransferCCameraManagerSetDefUAEXAAVCPersistConte_00456818.cpp
CCameraManagerSetDef	0x48	long	CameraManagerPCMain	4	int	f48	4	AGREE	CCameraManagerSetDef_TransferCCameraManagerSetDefUAEXAAVCPersistConte_00456818.cpp
CCameraManagerSetDef	size			80	sizeof	GetSizeofClass	76	SIZE_CONFLICT	GetSizeofClass
CCameraModeDef	size			220	sizeof	GetSizeofClass	216	SIZE_CONFLICT	GetSizeofClass
CCard	0x0	CThingObject*	Thing	4	void*	Thing	4	AGREE	CCard_Turn_008f0620.cpp
CCard	0x10	float	FinalRotation	4	float	FinalRotation	4	AGREE	CCard_Turn_008f0620.cpp
CCard	0x14	float	TurnSpeed	4	float	TurnSpeed	4	AGREE	CCard_Turn_008f0620.cpp
CCard	0x18	float	TurnFraction	4	float	TurnFraction	4	AGREE	CCard_Turn_008f0620.cpp
CCard	0x1c	float	MoveSpeed	4	float	MoveSpeed	4	AGREE	CCard_Turn_008f0620.cpp
CCard	0x20	float	MoveFraction	4	float	MoveFraction	4	AGREE	CCard_Turn_008f0620.cpp
CCard	0x24	bool	Turning	1	bool	Turning	1	AGREE	CCard_Turn_008f0620.cpp
CCard	0x25	bool	FaceDown	1	bool	FaceDown	1	AGREE	CCard_Turn_008f0620.cpp
CCard	0x26	bool	Moving	1	bool	Moving	1	AGREE	CCard_Turn_008f0620.cpp
CCard	0x27	float	LocalPos_X	4	unsigned char	Tail	49	CONFLICT	CCard_Turn_008f0620.cpp
CCard	0x4	long	Name	4	long	Name	4	AGREE	CCard_Turn_008f0620.cpp
CCard	0x8	long	Value	4	long	Value	4	AGREE	CCard_Turn_008f0620.cpp
CCard	0xc	float	InitialRotation	4	float	InitialRotation	4	AGREE	CCard_Turn_008f0620.cpp
CCardDef	0x3c	unsigned char	_pad_0x3c	4	CSubA	m3c	4	RETAIL_ONLY	CCardDef_TransferCCardDefUAEXAAVCPersistContextZ_004ec0b3.cpp
CCardDef	0x3c	unsigned char	_pad_0x3c	4	unsigned int	f3c	4	RETAIL_ONLY	CCardDef_Copy_004ec0f0.cpp
CCardDef	0x40	long	CardName	4	CSubB	m40	4	AGREE	CCardDef_TransferCCardDefUAEXAAVCPersistContextZ_004ec0b3.cpp
CCardDef	0x40	long	CardName	4	unsigned int	f40	4	AGREE	CCardDef_Copy_004ec0f0.cpp
CCardDef	size			72	sizeof	GetSizeofClass	68	SIZE_CONFLICT	GetSizeofClass
CCardPositionsDef	0x3c	unsigned char	_pad_0x3c	4	SubMember	sub	4	RETAIL_ONLY	CCardPositionsDef_Copy_004ebebc.cpp
CCardPositionsDef	size			80	sizeof	GetSizeofClass	72	SIZE_CONFLICT	GetSizeofClass
CCarriedReadableDef	0x28	long	TitleTextTag_TablePos	4	int	field28	4	AGREE	CCarriedReadableDef_Copy_004e157c.cpp
CCarriedReadableDef	0x2c	long	BodyTextTag_TablePos	4	int	field2c	4	AGREE	CCarriedReadableDef_Copy_004e157c.cpp
CCarrySlotDef	0x28	long	DummyPosName_TablePos	4	A	a	4	AGREE	CCarrySlotDef_TransferCCarrySlotDefUAEXAAVCPersistContextZ_00452256.cpp
CCarrySlotDef	0x2c	long	DummyPosIndex	4	B	b	4	AGREE	CCarrySlotDef_TransferCCarrySlotDefUAEXAAVCPersistContextZ_00452256.cpp
CCarrySlotDef	0x30	bool	PrimarySlot	1	C	c	4	CONFLICT	CCarrySlotDef_TransferCCarrySlotDefUAEXAAVCPersistContextZ_00452256.cpp
CCarrySlotDef	0x34	long	SecondaryDummyPosName_TablePos	4	A	a2	4	AGREE	CCarrySlotDef_TransferCCarrySlotDefUAEXAAVCPersistContextZ_00452256.cpp
CCarryingDef	0x28	vector<long,std::allocator<long>_>	AvailableCarrySlots	16	CLongVectorRetail	AvailableCarrySlots	4	CONTAINED	CCarryingDef_Transfer_004e77c8.cpp
CCarryingDef	0x2c	vector<long,std::allocator<long>_>	AvailableCarrySlots	16	CDefStringRetail	OverriddenDummyObject	4	CONTAINED	CCarryingDef_Transfer_004e77c8.cpp
CCarryingDef	size			60	sizeof	GetSizeofClass	56	SIZE_CONFLICT	GetSizeofClass
CCategory	0x3c			48	int	count	4	SIZE_CONFLICT	CCategory_GetHighlightedItemCountInCategory_00713290.cpp
CCategory	0x8	vector<NInventory::CItem,std::allocator<NInventory::CItem>_>	ItemsInCategory	16	CItem*	item	4	CONTAINED	CCategory_GetItemInSlotWithIndex_005bc9b0.cpp
CCategory	0x8	vector<NInventory::CItem,std::allocator<NInventory::CItem>_>	ItemsInCategory	16	char*	m_begin	4	CONTAINED	CCategory_GetFirstEmptySlot_005bd96b.cpp
CCategory	0xc	vector<NInventory::CItem,std::allocator<NInventory::CItem>_>	ItemsInCategory	16	char*	m_end	4	CONTAINED	CCategory_GetFirstEmptySlot_005bd96b.cpp
CClockDef	0x28	map<CCharString,long,std::less<CCharString>,std::allocator<std::pair<CCharString_const_,long>_>_>	Sound	16	CCharStringLongMapRetail	Sound	4	CONTAINED	CClockDef_Transfer_004e448d.cpp
CClockDef	0x2c	map<CCharString,long,std::less<CCharString>,std::allocator<std::pair<CCharString_const_,long>_>_>	Sound	16	EClockHandType	HandType	4	CONTAINED	CClockDef_Transfer_004e448d.cpp
CClockDef	size			60	sizeof	GetSizeofClass	56	SIZE_CONFLICT	GetSizeofClass
CCoinGameObstacleDef	0x28	float	Radius	4	unsigned long	f28	4	CONFLICT	CCoinGameObstacleDef_Copy_004e10a8.cpp
CCombatAbility	0x0	long	RepeatTimer	4	int	f0	4	AGREE	CCombatAbility_IsUsable_00733340.cpp
CCombatAbility	0x4	long	ActiveTimer	4	int	f4	4	AGREE	CCombatAbility_IsUsable_00733340.cpp
CCombatAbilityAttackBase	0x28	CCombatAbilityMeleeAttackData	CombatAbility	32	char	sub28	24	CONTAINED	CCombatAbilityAttackBase_TransferCCombatAbilityAttackBaseUAEXAAVCPersistC_00452b14.cpp
CCombatAbilityAttackBase	0x44	CCombatAbilityMeleeAttackData	CombatAbility	32	unsigned short	field44	2	CONTAINED	CCombatAbilityAttackBase_TransferCCombatAbilityAttackBaseUAEXAAVCPersistC_00452b14.cpp
CCombatAbilityBlockHeavyWeaponAttackDef	size			92	sizeof	GetSizeofClass	88	SIZE_CONFLICT	GetSizeofClass
CCombatAbilityBlockLightWeaponAttackDef	size			92	sizeof	GetSizeofClass	88	SIZE_CONFLICT	GetSizeofClass
CCombatAbilityBlockProjectileWeaponAttackDef	0x4	unsigned char	_base_0x04	88	Member28	sub28	4	RETAIL_ONLY	CCombatAbilityBlockProjectileWeaponAttackDef_Copy_00461d2c.cpp
CCombatAbilityBlockProjectileWeaponAttackDef	size			92	sizeof	GetSizeofClass	88	SIZE_CONFLICT	GetSizeofClass
CCombatAbilityBlockUnarmedAttackDef	0x28	unsigned char	_base_0x04	88	CMemberDef	m_member	4	RETAIL_ONLY	CCombatAbilityBlockUnarmedAttackDef_Copy_00463bdb.cpp
CCombatAbilityBlockUnarmedAttackDef	size			92	sizeof	GetSizeofClass	88	SIZE_CONFLICT	GetSizeofClass
CCombatAbilityFlourishCounterAttackDef	0x28	unsigned char	_base_0x04	68	long	m_member	4	RETAIL_ONLY	previous header
CCombatAbilityGetHitCounterAttackDef	0x0	void*	__vftable	4	unsigned char	_b	40	CONFLICT	CCombatAbilityGetHitCounterAttackDef_Copy_00453f3f.cpp
CCombatAbilityStrafeDef	0x28	CCombatAbilityStrafingData	CombatAbility	28	CFieldB	f28	4	CONTAINED	CCombatAbilityStrafeDef_TransferCCombatAbilityStrafeDefUAEXAAVCPersistCo_00452b93.cpp
CCombatAbilityStrafeDef	0x2c	CCombatAbilityStrafingData	CombatAbility	28	CFieldA	f40	4	CONTAINED	CCombatAbilityStrafeDef_TransferCCombatAbilityStrafeDefUAEXAAVCPersistCo_00452b93.cpp
CCombatAbilityUseProjectileWeaponDef	0x0	void*	__vftable	4	unsigned char	_tail	72	CONFLICT	CCombatAbilityUseProjectileWeaponDef_TransferCCombatAbilityUseProjectileWeaponDefUAEX_00452bb4.cpp
CCombatActionBase	0xc0	CIntelligentPointer<CThing_const_>	PCameraPoint	8	int	strikeCount	4	CONTAINED	CCombatActionBase_IsStrikeActionCCombatActionBaseUBENX_0062ea30.cpp
CCombatActionBase	0xd8	float	StrikeEventInterruptTime	4	bool	m_flagA	1	CONFLICT	CCombatActionBase_IsActionReadyForInterruptionCCombatActionBaseUBE_00856170.cpp
CCombatActionBase	0xdb	float	StrikeEventInterruptTime	4	bool	m_flagB	1	CONFLICT	CCombatActionBase_IsActionReadyForInterruptionCCombatActionBaseUBE_00856170.cpp
CCombatAction_GenericBreakOffDrain	0x0	void*	__vftable	4	char	d	1	CONFLICT	CCombatActionGenericBreakOffDrain_IsAbleToBeAttacked_00690df0.cpp
CCombatAction_GenericResponseToDrain	0x0	void*	__vftable	4	char	d	1	CONFLICT	CCombatActionGenericResponseToDrain_IsAbleToBeAttacked_0066a6d0.cpp
CCombatAction_GenericStrikeResponseBase	0x11c	unsigned char	_pad_0x11c	4	C3DVector	hitPos	4	RETAIL_ONLY	CCombatActionGenericStrikeResponseBase_SetHitPosition_006f56e0.cpp
CCombatAction_GenericStrikeResponseBase	0x128	unsigned char	_pad_0x128	4	C3DVector	m_hitDir	4	RETAIL_ONLY	CCombatActionGenericStrikeResponseBase_SetHitDirection_006f56c0.cpp
CCombatAction_GenericStrikeResponseBase	0x134	float	PointOfHit_X	4	char	f134	1	CONFLICT	CCombatActionGenericStr_IsUsingAnimationMovement_006f5700.cpp
CCombatAction_RecoverFromDazed	0x0	void*	__vftable	4	char	d	1	CONFLICT	CCombatActionRecoverFromDazed_IsOverrideableByActionOfSamePriority_008e4400.cpp
CCombatAction_WillForcePushInto	0x0	void*	__vftable	4	char	d	1	CONFLICT	CCombatActionWillForcePushInto_IsToFaceTarget_008c3910.cpp
CCombatDialogueDef	size			144	sizeof	GetSizeofClass	140	SIZE_CONFLICT	GetSizeofClass
CCombatSequence2StrikeCombo	0x0	void*	__vftable	4	char*	p	4	AGREE	CCombatSequence2StrikeCombo_GetNameCCombatSequence2StrikeComboUBEAVCCharStri_008b4f10.cpp
CCombatSequenceBase	0x0	void*	__vftable	4	void*	slot0	4	AGREE	CCombatSequenceBase_CCombatSequenceBaseIsMeleeSequence_006f0700.cpp
CCombatSequenceBase	0x4	bool	Running	1	char	f4	1	AGREE	CCombatSequenceBase_Stop_008b0640.cpp
CCombatSequenceBase	0x4	bool	Running	1	void*	slot4	4	CONFLICT	CCombatSequenceBase_CCombatSequenceBaseIsMeleeSequence_006f0700.cpp
CCombatSequenceBase	0x8	long	NoAvailableActions	4	void*	slot8	4	AGREE_KIND_SOFT	CCombatSequenceBase_CCombatSequenceBaseIsMeleeSequence_006f0700.cpp
CCombatSequenceBase	0xc	long	CurrentActionIndex	4	int	fc	4	AGREE	CCombatSequenceBase_Stop_008b0640.cpp
CCombatSequenceDef	size			112	sizeof	GetSizeofClass	104	SIZE_CONFLICT	GetSizeofClass
CCombatSequenceGeneric	0x28	unsigned char	_pad_0x28	4	I_008b0660*	p	4	RETAIL_ONLY	CCombatSequenceGeneric_GetZone_008b0660.cpp
CCombatSequenceGeneric	0x28	unsigned char	_pad_0x28	4	I_008b0670*	p	4	RETAIL_ONLY	CCombatSequenceGeneric_GetCombatSequenceType_008b0670.cpp
CCombatSequenceGeneric	0x28	unsigned char	_pad_0x28	4	I_008b0680*	p	4	RETAIL_ONLY	CCombatSequenceGeneric_GetCombatSequenceInterruptionType_008b0680.cpp
CCombatSequenceGeneric	0x28	unsigned char	_pad_0x28	4	T*	f28	4	RETAIL_ONLY	CCombatSequenceGeneric_IsToPreferSequenceWhenValid_008b0690.cpp
CCombatSequenceGeneric	0x28	unsigned char	_pad_0x28	4	long	p	4	RETAIL_ONLY	previous header
CCombatSequenceWhisperAdvance	0x0	void*	__vftable	4	char*	p	4	AGREE	CCombatSequenceWhisperAdvance_GetNameCCombatSequenceWhisperAdvanceUBEAVCCharSt_008b49a0.cpp
CCombatSequenceWhisperAttack360	0x20	unsigned char	_base_0x04	40	Inner*	f20	4	RETAIL_ONLY	CCombatSequenceWhisperAttack360_IsValid_00908d90.cpp
CCombatSequenceWhisperAttack360	0x20	unsigned char	_base_0x04	40	long	f20	4	RETAIL_ONLY	previous header
CCombatSequenceWhisperAttackBigCombo	0x20	unsigned char	_base_0x04	40	Inner*	f20	4	RETAIL_ONLY	CCombatSequenceWhisperAttackBigCombo_IsValid_00908d80.cpp
CCombatSequenceWhisperAttackBigCombo	0x20	unsigned char	_base_0x04	40	long	f20	4	RETAIL_ONLY	previous header
CCombatSequenceWhisperStrafeAround	0x0	void*	__vftable	4	char*	m_buf	4	AGREE	CCombatSequenceWhisperStrafeAround_GetNameCCombatSequenceWhisperStrafeAroundUBEAVCC_008b4d90.cpp
CCombatSequence_BanditKingBackOff	0x0	void*	__vftable	4	int	x	4	AGREE_KIND_SOFT	CCombatSequenceBanditKingBackOff_GetNameCCombatSequenceBanditKingBackOffUBEAVCCha_008b3b80.cpp
CCombatSequence_BattleCharge	0x28	unsigned char	_pad_0x28	4	long	f28	4	RETAIL_ONLY	previous header
CCombatSequence_ScorpionLungeAttack	0x28	unsigned char	_pad_0x28	4	long	field28	4	RETAIL_ONLY	previous header
CCombatSequence_TrollOpeningGroundPound	0x28	unsigned char	_pad_0x28	4	long	f28	4	RETAIL_ONLY	previous header
CCombatSequence_VillagerComboUnblockable	0x0	void*	__vftable	4	char*	p	4	AGREE	CCombatSequenceVillagerComboUnblockable_GetNameCCombatSequenceVillagerComboUnblockableUB_008b4820.cpp
CComponent	0x30	map<unsigned_long,NUISystem::CUIState,std::less<unsigned_long>,std::allocator<std::pair<unsigned_long_const_,NUISystem::CUIState>_>_>	States	16	int	f30	4	CONTAINED	CComponent_ResetState_0052e6b0.cpp
CComponent	0x98	CRGBColour	ParentColour	4	int	f98	4	CONTAINED	CComponent_ResetState_0052e6b0.cpp
CComponent	0x9c	CRGBColour	RenderColour	4	int	f9c	4	CONTAINED	CComponent_ResetState_0052e6b0.cpp
CComponent	0xa0	float	PositionTimeElapsed	4	int	fa0	4	CONFLICT	CComponent_ResetState_0052e6b0.cpp
CComponent	0xa4	float	PositionTime	4	int	fa4	4	CONFLICT	CComponent_ResetState_0052e6b0.cpp
CComponent	0xa8	float	ZoomTimeElapsed	4	int	fa8	4	CONFLICT	CComponent_ResetState_0052e6b0.cpp
CConfigOptionsDefaultsDef	size			120	sizeof	GetSizeofClass	116	SIZE_CONFLICT	GetSizeofClass
CConsoleCommandBase	0x4	unsigned char	_pad_0x04	4	unsigned char	m_field4	1	RETAIL_ONLY	previous header
CConsoleCommandLine	0x4	CCharStringData*	CurrentEntry_PStringData	4	CCharString	CurrentEntry	4	AGREE_KIND_SOFT	CConsoleCommandLine_Reset_009ea4f0.cpp
CConsoleCommandLine	0x8	bool	UserEntry	1	bool	UserEntry	1	AGREE	CConsoleCommandLine_Reset_009ea4f0.cpp
CConsoleCommandLine	0xc	long	CursorPosition	4	long	CursorPosition	4	AGREE	CConsoleCommandLine_Reset_009ea4f0.cpp
CContainerRewardHeroDef	0x28	CArray<CDefIndex>	ObjectFamilies	16	Member28	m28	4	CONTAINED	CContainerRewardHeroDef_Copy_004e249b.cpp
CContainerRewardHeroDef	size			56	sizeof	GetSizeofClass	52	SIZE_CONFLICT	GetSizeofClass
CContainmentVolume	0x4	CPlane*	ContainmentPlanes	4	char*	data	4	AGREE	CContainmentVolume_RelocateData_00a755a0.cpp
CContextSensitiveItemDef	0x28	EContextSensitiveType	Type	4	Field	f0	4	CONTAINED	CContextSensitiveItemDef_TransferCContextSensitiveItemDefUAEXAAVCPersistC_004526b3.cpp
CContextSensitiveItemDef	0x2c	long	Priority	4	Field	f1	4	AGREE	CContextSensitiveItemDef_TransferCContextSensitiveItemDefUAEXAAVCPersistC_004526b3.cpp
